time,map,reduce,total,replication,blocksize,dimension,reduce_started,reducers,reduce_buffer_io,workload,reduce_started,shuffle,maps
1458343817,51,2,53,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343825,51,3,54,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343833,51,4,55,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343841,51,5,56,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343857,51,6,57,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343861,51,7,58,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343866,51,8,59,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343870,51,9,60,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343879,51,10,61,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343893,51,11,62,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343896,51,12,63,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343899,51,13,64,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343906,51,14,65,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343922,51,15,66,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343931,51,16,67,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343938,51,17,68,1,128000000,460000000000,50,12,100,776,1,0,3593
1458343986,52,17,69,1,128000000,460000000000,50,12,100,776,1,0,3593
1458344133,53,17,70,1,128000000,460000000000,50,12,100,776,1,0,3593
1458344153,53,18,71,1,128000000,460000000000,50,12,100,776,1,0,3593
1458344281,54,18,72,1,128000000,460000000000,50,12,100,776,1,0,3593
1458344437,55,18,73,1,128000000,460000000000,50,12,100,776,1,0,3593
1458344579,56,18,74,1,128000000,460000000000,50,12,100,776,1,0,3593
1458344589,56,19,75,1,128000000,460000000000,50,12,100,776,1,0,3593
1458344731,57,19,76,1,128000000,460000000000,50,12,100,776,1,0,3593
1458344881,58,19,77,1,128000000,460000000000,50,12,100,776,1,0,3593
1458345026,59,19,78,1,128000000,460000000000,50,12,100,776,1,0,3593
1458345055,59,20,79,1,128000000,460000000000,50,12,100,776,1,0,3593
1458345174,60,20,80,1,128000000,460000000000,50,12,100,776,1,0,3593
1458345325,61,20,81,1,128000000,460000000000,50,12,100,776,1,0,3593
1458345474,62,20,82,1,128000000,460000000000,50,12,100,776,1,0,3593
1458345494,62,21,83,1,128000000,460000000000,50,12,100,776,1,0,3593
1458345620,63,21,84,1,128000000,460000000000,50,12,100,776,1,0,3593
1458345769,64,21,85,1,128000000,460000000000,50,12,100,776,1,0,3593
1458345920,65,21,86,1,128000000,460000000000,50,12,100,776,1,0,3593
1458345952,65,22,87,1,128000000,460000000000,50,12,100,776,1,0,3593
1458346061,66,22,88,1,128000000,460000000000,50,12,100,776,1,0,3593
1458346214,67,22,89,1,128000000,460000000000,50,12,100,776,1,0,3593
1458346364,68,22,90,1,128000000,460000000000,50,12,100,776,1,0,3593
1458346401,68,23,91,1,128000000,460000000000,50,12,100,776,1,0,3593
1458346509,69,23,92,1,128000000,460000000000,50,12,100,776,1,0,3593
1458346628,70,23,93,1,128000000,460000000000,50,12,100,776,1,0,3593
1458346749,71,23,94,1,128000000,460000000000,50,12,100,776,1,0,3593
1458346773,71,24,95,1,128000000,460000000000,50,12,100,776,1,0,3593
1458346873,72,24,96,1,128000000,460000000000,50,12,100,776,1,0,3593
1458346996,73,24,97,1,128000000,460000000000,50,12,100,776,1,0,3593
1458347114,74,24,98,1,128000000,460000000000,50,12,100,776,1,0,3593
1458347129,74,25,99,1,128000000,460000000000,50,12,100,776,1,0,3593
1458347264,75,25,100,1,128000000,460000000000,50,12,100,776,1,0,3593
1458347416,76,25,101,1,128000000,460000000000,50,12,100,776,1,0,3593
1458347570,77,25,102,1,128000000,460000000000,50,12,100,776,1,0,3593
1458347593,77,26,103,1,128000000,460000000000,50,12,100,776,1,0,3593
1458347720,78,26,104,1,128000000,460000000000,50,12,100,776,1,0,3593
1458347869,79,26,105,1,128000000,460000000000,50,12,100,776,1,0,3593
1458348019,80,26,106,1,128000000,460000000000,50,12,100,776,1,0,3593
1458348046,80,27,107,1,128000000,460000000000,50,12,100,776,1,0,3593
1458348171,81,27,108,1,128000000,460000000000,50,12,100,776,1,0,3593
1458348327,82,27,109,1,128000000,460000000000,50,12,100,776,1,0,3593
1458348486,83,27,110,1,128000000,460000000000,50,12,100,776,1,0,3593
1458348512,83,28,111,1,128000000,460000000000,50,12,100,776,1,0,3593
1458348638,84,28,112,1,128000000,460000000000,50,12,100,776,1,0,3593
1458348791,85,28,113,1,128000000,460000000000,50,12,100,776,1,0,3593
1458348951,86,28,114,1,128000000,460000000000,50,12,100,776,1,0,3593
1458348983,86,29,115,1,128000000,460000000000,50,12,100,776,1,0,3593
1458349103,87,29,116,1,128000000,460000000000,50,12,100,776,1,0,3593
1458349258,88,29,117,1,128000000,460000000000,50,12,100,776,1,0,3593
1458349415,89,29,118,1,128000000,460000000000,50,12,100,776,1,0,3593
1458349446,89,30,119,1,128000000,460000000000,50,12,100,776,1,0,3593
1458349574,90,30,120,1,128000000,460000000000,50,12,100,776,1,0,3593
1458349723,91,30,121,1,128000000,460000000000,50,12,100,776,1,0,3593
1458349879,92,30,122,1,128000000,460000000000,50,12,100,776,1,0,3593
1458349906,92,31,123,1,128000000,460000000000,50,12,100,776,1,0,3593
1458350022,93,31,124,1,128000000,460000000000,50,12,100,776,1,0,3593
1458350137,94,31,125,1,128000000,460000000000,50,12,100,776,1,0,3593
1458350247,95,31,126,1,128000000,460000000000,50,12,100,776,1,0,3593
1458350266,95,32,127,1,128000000,460000000000,50,12,100,776,1,0,3593
1458350361,96,32,128,1,128000000,460000000000,50,12,100,776,1,0,3593
1458350471,97,32,129,1,128000000,460000000000,50,12,100,776,1,0,3593
1458350578,98,32,130,1,128000000,460000000000,50,12,100,776,1,0,3593
1458350600,98,33,131,1,128000000,460000000000,50,12,100,776,1,0,3593
1458350695,99,33,132,1,128000000,460000000000,50,12,100,776,1,0,3593
1458350804,100,33,133,1,128000000,460000000000,50,12,100,776,1,0,3593
1458350980,100,34,134,1,128000000,460000000000,50,12,100,776,1,1,3593
1458350981,100,39,139,1,128000000,460000000000,50,12,100,776,1,1,3593
1458350982,100,50,150,1,128000000,460000000000,50,12,100,776,1,1,3593
1458350983,100,60,160,1,128000000,460000000000,50,12,100,776,1,1,3593
1458350984,100,65,165,1,128000000,460000000000,50,12,100,776,1,1,3593
1458350985,100,67,167,1,128000000,460000000000,50,12,100,776,1,2,3593
1458350989,100,68,168,1,128000000,460000000000,50,12,100,776,1,2,3593
1458350994,100,69,169,1,128000000,460000000000,50,12,100,776,1,2,3593
1458350999,100,70,170,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351004,100,71,171,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351008,100,72,172,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351013,100,73,173,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351018,100,74,174,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351022,100,75,175,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351026,100,76,176,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351031,100,77,177,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351038,100,78,178,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351041,100,79,179,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351046,100,80,180,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351051,100,81,181,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351057,100,82,182,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351063,100,83,183,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351068,100,84,184,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351072,100,85,185,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351077,100,86,186,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351082,100,87,187,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351087,100,88,188,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351092,100,89,189,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351097,100,90,190,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351102,100,91,191,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351107,100,92,192,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351111,100,93,193,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351117,100,94,194,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351124,100,95,195,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351130,100,96,196,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351137,100,97,197,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351145,100,98,198,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351151,100,99,199,1,128000000,460000000000,50,12,100,776,1,2,3593
1458351166,100,100,200,1,128000000,460000000000,50,12,100,776,1,2,3593
1457748845,0,0,0,3,99840000,5700000000,75,12,100,776,0,0,57
1457748860,3,0,3,3,99840000,5700000000,75,12,100,776,0,0,57
1457748861,5,0,5,3,99840000,5700000000,75,12,100,776,0,0,57
1457748862,9,0,9,3,99840000,5700000000,75,12,100,776,0,0,57
1457748863,10,0,10,3,99840000,5700000000,75,12,100,776,0,0,57
1457748869,12,0,12,3,99840000,5700000000,75,12,100,776,0,0,57
1457748871,13,0,13,3,99840000,5700000000,75,12,100,776,0,0,57
1457748872,14,0,14,3,99840000,5700000000,75,12,100,776,0,0,57
1457748873,15,0,15,3,99840000,5700000000,75,12,100,776,0,0,57
1457748874,18,0,18,3,99840000,5700000000,75,12,100,776,0,0,57
1457748877,19,0,19,3,99840000,5700000000,75,12,100,776,0,0,57
1457748878,20,0,20,3,99840000,5700000000,75,12,100,776,0,0,57
1457748880,21,0,21,3,99840000,5700000000,75,12,100,776,0,0,57
1457748883,25,0,25,3,99840000,5700000000,75,12,100,776,0,0,57
1457748884,26,0,26,3,99840000,5700000000,75,12,100,776,0,0,57
1457748886,27,0,27,3,99840000,5700000000,75,12,100,776,0,0,57
1457748888,28,0,28,3,99840000,5700000000,75,12,100,776,0,0,57
1457748889,31,0,31,3,99840000,5700000000,75,12,100,776,0,0,57
1457748892,33,0,33,3,99840000,5700000000,75,12,100,776,0,0,57
1457748893,39,0,39,3,99840000,5700000000,75,12,100,776,0,0,57
1457748894,42,0,42,3,99840000,5700000000,75,12,100,776,0,0,57
1457748904,43,0,43,3,99840000,5700000000,75,12,100,776,0,0,57
1457748905,45,0,45,3,99840000,5700000000,75,12,100,776,0,0,57
1457748908,46,0,46,3,99840000,5700000000,75,12,100,776,0,0,57
1457748909,48,0,48,3,99840000,5700000000,75,12,100,776,0,0,57
1457748910,51,0,51,3,99840000,5700000000,75,12,100,776,0,0,57
1457748911,52,0,52,3,99840000,5700000000,75,12,100,776,0,0,57
1457748913,53,0,53,3,99840000,5700000000,75,12,100,776,0,0,57
1457748914,54,0,54,3,99840000,5700000000,75,12,100,776,0,0,57
1457748915,55,0,55,3,99840000,5700000000,75,12,100,776,0,0,57
1457748917,56,0,56,3,99840000,5700000000,75,12,100,776,0,0,57
1457748919,57,0,57,3,99840000,5700000000,75,12,100,776,0,0,57
1457748920,58,0,58,3,99840000,5700000000,75,12,100,776,0,0,57
1457748922,60,0,60,3,99840000,5700000000,75,12,100,776,0,0,57
1457748923,63,0,63,3,99840000,5700000000,75,12,100,776,0,0,57
1457748924,64,0,64,3,99840000,5700000000,75,12,100,776,0,0,57
1457748926,65,0,65,3,99840000,5700000000,75,12,100,776,0,0,57
1457748928,66,0,66,3,99840000,5700000000,75,12,100,776,0,0,57
1457748930,67,0,67,3,99840000,5700000000,75,12,100,776,0,0,57
1457748931,68,0,68,3,99840000,5700000000,75,12,100,776,0,0,57
1457748932,72,0,72,3,99840000,5700000000,75,12,100,776,0,0,57
1457748934,75,0,75,3,99840000,5700000000,75,12,100,776,0,0,57
1457748935,76,0,76,3,99840000,5700000000,75,12,100,776,1,0,57
1457748938,77,0,77,3,99840000,5700000000,75,12,100,776,1,0,57
1457748939,78,0,78,3,99840000,5700000000,75,12,100,776,1,0,57
1457748941,82,0,82,3,99840000,5700000000,75,12,100,776,1,0,57
1457748942,87,0,87,3,99840000,5700000000,75,12,100,776,1,0,57
1457748948,88,0,88,3,99840000,5700000000,75,12,100,776,1,0,57
1457748954,88,5,93,3,99840000,5700000000,75,12,100,776,1,0,57
1457748955,88,7,95,3,99840000,5700000000,75,12,100,776,1,0,57
1457748956,88,12,100,3,99840000,5700000000,75,12,100,776,1,0,57
1457748957,88,19,107,3,99840000,5700000000,75,12,100,776,1,0,57
1457748958,89,26,115,3,99840000,5700000000,75,12,100,776,1,0,57
1457748959,89,28,117,3,99840000,5700000000,75,12,100,776,1,0,57
1457748966,90,28,118,3,99840000,5700000000,75,12,100,776,1,0,57
1457748970,91,28,119,3,99840000,5700000000,75,12,100,776,1,0,57
1457748972,91,29,120,3,99840000,5700000000,75,12,100,776,1,0,57
1457748983,92,29,121,3,99840000,5700000000,75,12,100,776,1,0,57
1457748986,92,30,122,3,99840000,5700000000,75,12,100,776,1,0,57
1457748995,93,30,123,3,99840000,5700000000,75,12,100,776,1,0,57
1457749001,94,30,124,3,99840000,5700000000,75,12,100,776,1,0,57
1457749013,95,30,125,3,99840000,5700000000,75,12,100,776,1,0,57
1457749015,95,31,126,3,99840000,5700000000,75,12,100,776,1,0,57
1457749026,96,31,127,3,99840000,5700000000,75,12,100,776,1,0,57
1457749031,96,32,128,3,99840000,5700000000,75,12,100,776,1,0,57
1457749035,97,32,129,3,99840000,5700000000,75,12,100,776,1,0,57
1457749043,98,32,130,3,99840000,5700000000,75,12,100,776,1,0,57
1457749057,99,32,131,3,99840000,5700000000,75,12,100,776,1,0,57
1457749060,99,33,132,3,99840000,5700000000,75,12,100,776,1,0,57
1457749072,100,33,133,3,99840000,5700000000,75,12,100,776,1,0,57
1457749073,100,34,134,3,99840000,5700000000,75,12,100,776,1,1,57
1457749074,100,37,137,3,99840000,5700000000,75,12,100,776,1,1,57
1457749075,100,43,143,3,99840000,5700000000,75,12,100,776,1,1,57
1457749076,100,60,160,3,99840000,5700000000,75,12,100,776,1,1,57
1457749077,100,70,170,3,99840000,5700000000,75,12,100,776,1,2,57
1457749078,100,85,185,3,99840000,5700000000,75,12,100,776,1,2,57
1457749079,100,91,191,3,99840000,5700000000,75,12,100,776,1,2,57
1457749080,100,93,193,3,99840000,5700000000,75,12,100,776,1,2,57
1457749081,100,94,194,3,99840000,5700000000,75,12,100,776,1,2,57
1457749082,100,96,196,3,99840000,5700000000,75,12,100,776,1,2,57
1457749084,100,97,197,3,99840000,5700000000,75,12,100,776,1,2,57
1457749085,100,98,198,3,99840000,5700000000,75,12,100,776,1,2,57
1457749086,100,99,199,3,99840000,5700000000,75,12,100,776,1,2,57
1457749088,100,100,200,3,99840000,5700000000,75,12,100,776,1,2,57
1457197083,0,0,0,4,148480000,700000000,35,12,100,776,0,0,4
1457197096,17,0,17,4,148480000,700000000,35,12,100,776,0,0,4
1457197102,23,0,23,4,148480000,700000000,35,12,100,776,0,0,4
1457197105,31,0,31,4,148480000,700000000,35,12,100,776,0,0,4
1457197111,39,0,39,4,148480000,700000000,35,12,100,776,1,0,4
1457197112,41,0,41,4,148480000,700000000,35,12,100,776,1,0,4
1457197114,43,0,43,4,148480000,700000000,35,12,100,776,1,0,4
1457197115,45,0,45,4,148480000,700000000,35,12,100,776,1,0,4
1457197120,52,0,52,4,148480000,700000000,35,12,100,776,1,0,4
1457197121,57,0,57,4,148480000,700000000,35,12,100,776,1,0,4
1457197123,58,0,58,4,148480000,700000000,35,12,100,776,1,0,4
1457197126,59,0,59,4,148480000,700000000,35,12,100,776,1,0,4
1457197127,63,0,63,4,148480000,700000000,35,12,100,776,1,0,4
1457197129,71,0,71,4,148480000,700000000,35,12,100,776,1,0,4
1457197130,73,0,73,4,148480000,700000000,35,12,100,776,1,0,4
1457197134,93,0,93,4,148480000,700000000,35,12,100,776,1,0,4
1457197135,100,0,100,4,148480000,700000000,35,12,100,776,1,0,4
1457197142,100,17,117,4,148480000,700000000,35,12,100,776,1,0,4
1457197143,100,50,150,4,148480000,700000000,35,12,100,776,1,1,4
1457197144,100,75,175,4,148480000,700000000,35,12,100,776,1,2,4
1457197155,100,99,199,4,148480000,700000000,35,12,100,776,1,2,4
1457197156,100,100,200,4,148480000,700000000,35,12,100,776,1,2,4
1457195478,0,0,0,4,76800000,1500000000,35,12,100,776,0,0,19
1457195494,14,0,14,4,76800000,1500000000,35,12,100,776,0,0,19
1457195495,32,0,32,4,76800000,1500000000,35,12,100,776,0,0,19
1457195497,33,0,33,4,76800000,1500000000,35,12,100,776,0,0,19
1457195498,34,0,34,4,76800000,1500000000,35,12,100,776,0,0,19
1457195501,36,0,36,4,76800000,1500000000,35,12,100,776,1,0,19
1457195503,45,0,45,4,76800000,1500000000,35,12,100,776,1,0,19
1457195504,49,0,49,4,76800000,1500000000,35,12,100,776,1,0,19
1457195506,52,0,52,4,76800000,1500000000,35,12,100,776,1,0,19
1457195507,60,0,60,4,76800000,1500000000,35,12,100,776,1,0,19
1457195513,65,0,65,4,76800000,1500000000,35,12,100,776,1,0,19
1457195514,68,0,68,4,76800000,1500000000,35,12,100,776,1,0,19
1457195516,75,0,75,4,76800000,1500000000,35,12,100,776,1,0,19
1457195517,84,0,84,4,76800000,1500000000,35,12,100,776,1,0,19
1457195518,87,0,87,4,76800000,1500000000,35,12,100,776,1,0,19
1457195519,100,0,100,4,76800000,1500000000,35,12,100,776,1,0,19
1457195525,100,17,117,4,76800000,1500000000,35,12,100,776,1,0,19
1457195526,100,42,142,4,76800000,1500000000,35,12,100,776,1,1,19
1457195527,100,83,183,4,76800000,1500000000,35,12,100,776,1,2,19
1457195532,100,92,192,4,76800000,1500000000,35,12,100,776,1,2,19
1457195533,100,100,200,4,76800000,1500000000,35,12,100,776,1,2,19
1456961416,0,0,0,1,33280000,200000000,50,12,100,776,0,0,6
1456961468,2,0,2,1,33280000,200000000,50,12,100,776,0,0,6
1456961469,11,0,11,1,33280000,200000000,50,12,100,776,0,0,6
1456961472,21,0,21,1,33280000,200000000,50,12,100,776,0,0,6
1456961473,28,0,28,1,33280000,200000000,50,12,100,776,0,0,6
1456961475,33,0,33,1,33280000,200000000,50,12,100,776,0,0,6
1456961476,35,0,35,1,33280000,200000000,50,12,100,776,0,0,6
1456961477,37,0,37,1,33280000,200000000,50,12,100,776,0,0,6
1456961478,40,0,40,1,33280000,200000000,50,12,100,776,0,0,6
1456961479,45,0,45,1,33280000,200000000,50,12,100,776,0,0,6
1456961480,46,0,46,1,33280000,200000000,50,12,100,776,0,0,6
1456961482,60,0,60,1,33280000,200000000,50,12,100,776,1,0,6
1456961483,61,0,61,1,33280000,200000000,50,12,100,776,1,0,6
1456961485,64,0,64,1,33280000,200000000,50,12,100,776,1,0,6
1456961486,67,0,67,1,33280000,200000000,50,12,100,776,1,0,6
1456961487,69,0,69,1,33280000,200000000,50,12,100,776,1,0,6
1456961489,71,0,71,1,33280000,200000000,50,12,100,776,1,0,6
1456961498,76,0,76,1,33280000,200000000,50,12,100,776,1,0,6
1456961545,81,0,81,1,33280000,200000000,50,12,100,776,1,0,6
1456961555,93,0,93,1,33280000,200000000,50,12,100,776,1,0,6
1456961556,95,0,95,1,33280000,200000000,50,12,100,776,1,0,6
1456961557,100,0,100,1,33280000,200000000,50,12,100,776,1,0,6
1456961564,100,25,125,1,33280000,200000000,50,12,100,776,1,0,6
1456961565,100,50,150,1,33280000,200000000,50,12,100,776,1,1,6
1456961566,100,75,175,1,33280000,200000000,50,12,100,776,1,2,6
1456961584,100,81,181,1,33280000,200000000,50,12,100,776,1,2,6
1456961585,100,87,187,1,33280000,200000000,50,12,100,776,1,2,6
1456961588,100,95,195,1,33280000,200000000,50,12,100,776,1,2,6
1456961589,100,96,196,1,33280000,200000000,50,12,100,776,1,2,6
1456961592,100,98,198,1,33280000,200000000,50,12,100,776,1,2,6
1456961594,100,100,200,1,33280000,200000000,50,12,100,776,1,2,6
1457790219,0,0,0,4,128000000,6200000000,35,12,100,776,0,0,48
1457790234,2,0,2,4,128000000,6200000000,35,12,100,776,0,0,48
1457790235,6,0,6,4,128000000,6200000000,35,12,100,776,0,0,48
1457790236,9,0,9,4,128000000,6200000000,35,12,100,776,0,0,48
1457790239,10,0,10,4,128000000,6200000000,35,12,100,776,0,0,48
1457790243,11,0,11,4,128000000,6200000000,35,12,100,776,0,0,48
1457790245,13,0,13,4,128000000,6200000000,35,12,100,776,0,0,48
1457790248,14,0,14,4,128000000,6200000000,35,12,100,776,0,0,48
1457790249,17,0,17,4,128000000,6200000000,35,12,100,776,0,0,48
1457790252,18,0,18,4,128000000,6200000000,35,12,100,776,0,0,48
1457790254,19,0,19,4,128000000,6200000000,35,12,100,776,0,0,48
1457790255,20,0,20,4,128000000,6200000000,35,12,100,776,0,0,48
1457790257,21,0,21,4,128000000,6200000000,35,12,100,776,0,0,48
1457790258,25,0,25,4,128000000,6200000000,35,12,100,776,0,0,48
1457790262,26,0,26,4,128000000,6200000000,35,12,100,776,0,0,48
1457790263,27,0,27,4,128000000,6200000000,35,12,100,776,0,0,48
1457790265,28,0,28,4,128000000,6200000000,35,12,100,776,0,0,48
1457790267,33,0,33,4,128000000,6200000000,35,12,100,776,0,0,48
1457790272,34,0,34,4,128000000,6200000000,35,12,100,776,0,0,48
1457790273,35,0,35,4,128000000,6200000000,35,12,100,776,0,0,48
1457790274,39,0,39,4,128000000,6200000000,35,12,100,776,1,0,48
1457790276,44,0,44,4,128000000,6200000000,35,12,100,776,1,0,48
1457790277,51,0,51,4,128000000,6200000000,35,12,100,776,1,0,48
1457790286,52,0,52,4,128000000,6200000000,35,12,100,776,1,0,48
1457790288,53,0,53,4,128000000,6200000000,35,12,100,776,1,0,48
1457790289,56,0,56,4,128000000,6200000000,35,12,100,776,1,0,48
1457790290,58,1,59,4,128000000,6200000000,35,12,100,776,1,0,48
1457790292,59,3,62,4,128000000,6200000000,35,12,100,776,1,0,48
1457790293,59,6,65,4,128000000,6200000000,35,12,100,776,1,0,48
1457790294,59,7,66,4,128000000,6200000000,35,12,100,776,1,0,48
1457790295,60,11,71,4,128000000,6200000000,35,12,100,776,1,0,48
1457790296,60,13,73,4,128000000,6200000000,35,12,100,776,1,0,48
1457790297,61,13,74,4,128000000,6200000000,35,12,100,776,1,0,48
1457790298,63,13,76,4,128000000,6200000000,35,12,100,776,1,0,48
1457790299,64,13,77,4,128000000,6200000000,35,12,100,776,1,0,48
1457790300,65,13,78,4,128000000,6200000000,35,12,100,776,1,0,48
1457790301,66,13,79,4,128000000,6200000000,35,12,100,776,1,0,48
1457790304,67,13,80,4,128000000,6200000000,35,12,100,776,1,0,48
1457790306,69,13,82,4,128000000,6200000000,35,12,100,776,1,0,48
1457790307,70,13,83,4,128000000,6200000000,35,12,100,776,1,0,48
1457790308,71,14,85,4,128000000,6200000000,35,12,100,776,1,0,48
1457790309,72,14,86,4,128000000,6200000000,35,12,100,776,1,0,48
1457790310,75,14,89,4,128000000,6200000000,35,12,100,776,1,0,48
1457790311,75,15,90,4,128000000,6200000000,35,12,100,776,1,0,48
1457790313,75,16,91,4,128000000,6200000000,35,12,100,776,1,0,48
1457790314,76,16,92,4,128000000,6200000000,35,12,100,776,1,0,48
1457790316,77,17,94,4,128000000,6200000000,35,12,100,776,1,0,48
1457790317,77,19,96,4,128000000,6200000000,35,12,100,776,1,0,48
1457790319,78,19,97,4,128000000,6200000000,35,12,100,776,1,0,48
1457790321,78,21,99,4,128000000,6200000000,35,12,100,776,1,0,48
1457790323,81,21,102,4,128000000,6200000000,35,12,100,776,1,0,48
1457790325,81,22,103,4,128000000,6200000000,35,12,100,776,1,0,48
1457790326,81,23,104,4,128000000,6200000000,35,12,100,776,1,0,48
1457790327,83,23,106,4,128000000,6200000000,35,12,100,776,1,0,48
1457790328,86,24,110,4,128000000,6200000000,35,12,100,776,1,0,48
1457790330,86,26,112,4,128000000,6200000000,35,12,100,776,1,0,48
1457790331,86,27,113,4,128000000,6200000000,35,12,100,776,1,0,48
1457790338,87,27,114,4,128000000,6200000000,35,12,100,776,1,0,48
1457790345,88,27,115,4,128000000,6200000000,35,12,100,776,1,0,48
1457790353,89,28,117,4,128000000,6200000000,35,12,100,776,1,0,48
1457790354,90,28,118,4,128000000,6200000000,35,12,100,776,1,0,48
1457790356,90,29,119,4,128000000,6200000000,35,12,100,776,1,0,48
1457790363,91,29,120,4,128000000,6200000000,35,12,100,776,1,0,48
1457790369,92,29,121,4,128000000,6200000000,35,12,100,776,1,0,48
1457790371,92,30,122,4,128000000,6200000000,35,12,100,776,1,0,48
1457790384,93,30,123,4,128000000,6200000000,35,12,100,776,1,0,48
1457790390,94,30,124,4,128000000,6200000000,35,12,100,776,1,0,48
1457790399,95,30,125,4,128000000,6200000000,35,12,100,776,1,0,48
1457790402,95,31,126,4,128000000,6200000000,35,12,100,776,1,0,48
1457790405,96,31,127,4,128000000,6200000000,35,12,100,776,1,0,48
1457790415,97,31,128,4,128000000,6200000000,35,12,100,776,1,0,48
1457790417,97,32,129,4,128000000,6200000000,35,12,100,776,1,0,48
1457790423,98,32,130,4,128000000,6200000000,35,12,100,776,1,0,48
1457790429,99,32,131,4,128000000,6200000000,35,12,100,776,1,0,48
1457790433,99,33,132,4,128000000,6200000000,35,12,100,776,1,0,48
1457790444,100,33,133,4,128000000,6200000000,35,12,100,776,1,0,48
1457790446,100,40,140,4,128000000,6200000000,35,12,100,776,1,1,48
1457790447,100,49,149,4,128000000,6200000000,35,12,100,776,1,1,48
1457790448,100,61,161,4,128000000,6200000000,35,12,100,776,1,1,48
1457790449,100,71,171,4,128000000,6200000000,35,12,100,776,1,2,48
1457790450,100,79,179,4,128000000,6200000000,35,12,100,776,1,2,48
1457790451,100,85,185,4,128000000,6200000000,35,12,100,776,1,2,48
1457790452,100,90,190,4,128000000,6200000000,35,12,100,776,1,2,48
1457790453,100,95,195,4,128000000,6200000000,35,12,100,776,1,2,48
1457790454,100,98,198,4,128000000,6200000000,35,12,100,776,1,2,48
1457790456,100,99,199,4,128000000,6200000000,35,12,100,776,1,2,48
1457790457,100,100,200,4,128000000,6200000000,35,12,100,776,1,2,48
1457108384,0,0,0,3,99840000,800000000,90,12,100,776,0,0,8
1457108395,3,0,3,3,99840000,800000000,90,12,100,776,0,0,8
1457108400,8,0,8,3,99840000,800000000,90,12,100,776,0,0,8
1457108401,29,0,29,3,99840000,800000000,90,12,100,776,0,0,8
1457108403,30,0,30,3,99840000,800000000,90,12,100,776,0,0,8
1457108404,31,0,31,3,99840000,800000000,90,12,100,776,0,0,8
1457108406,35,0,35,3,99840000,800000000,90,12,100,776,0,0,8
1457108407,36,0,36,3,99840000,800000000,90,12,100,776,0,0,8
1457108409,38,0,38,3,99840000,800000000,90,12,100,776,0,0,8
1457108410,44,0,44,3,99840000,800000000,90,12,100,776,0,0,8
1457108412,45,0,45,3,99840000,800000000,90,12,100,776,0,0,8
1457108413,53,0,53,3,99840000,800000000,90,12,100,776,0,0,8
1457108417,57,0,57,3,99840000,800000000,90,12,100,776,0,0,8
1457108418,58,0,58,3,99840000,800000000,90,12,100,776,0,0,8
1457108419,64,0,64,3,99840000,800000000,90,12,100,776,0,0,8
1457108422,72,0,72,3,99840000,800000000,90,12,100,776,0,0,8
1457108429,74,0,74,3,99840000,800000000,90,12,100,776,0,0,8
1457108430,78,0,78,3,99840000,800000000,90,12,100,776,0,0,8
1457108431,89,0,89,3,99840000,800000000,90,12,100,776,0,0,8
1457108432,100,0,100,3,99840000,800000000,90,12,100,776,1,0,8
